year,region,country_en,country_kr,hs,usd_k
2016,Others,사이프러스,사이프러스,3305 Haircare,6.0
2016,Others,사이프러스,사이프러스,3306 Oral care,1.0
2016,Others,사이프러스,사이프러스,3307 Shaving/Deo·Other,5.0
2016,Others,산마리노,산마리노,3303 Perfume,0.0
2016,Others,세네갈,세네갈,3304 Skincare/Makeup,3.0
2016,Others,세네갈,세네갈,3305 Haircare,7.0
2016,Others,세네갈,세네갈,3306 Oral care,129.0
2016,Others,세네갈,세네갈,3307 Shaving/Deo·Other,0.0
2016,Others,세르비아,세르비아,3304 Skincare/Makeup,59.0
2016,Others,세르비아,세르비아,3306 Oral care,7.0
2016,Others,세르비아,세르비아,3307 Shaving/Deo·Other,0.0
2016,Others,세이쉘,세이쉘,3306 Oral care,0.0
2016,Others,소말리아,소말리아,3304 Skincare/Makeup,0.0
2016,Others,솔로몬 군도,솔로몬 군도,3304 Skincare/Makeup,0.0
2016,Others,수단,수단,3304 Skincare/Makeup,50.0
2016,Others,수단,수단,3305 Haircare,33.0
2016,Others,수단,수단,3306 Oral care,1.0
2016,Others,스리랑카,스리랑카,3303 Perfume,5.0
2016,Others,스리랑카,스리랑카,3304 Skincare/Makeup,38.0
2016,Others,스리랑카,스리랑카,3305 Haircare,6.0
2016,Others,스리랑카,스리랑카,3306 Oral care,1.0
2016,Others,스리랑카,스리랑카,3307 Shaving/Deo·Other,12.0
2016,Others,스와질랜드,스와질랜드,3304 Skincare/Makeup,72.0
2016,Others,스와질랜드,스와질랜드,3305 Haircare,2.0
2016,Others,스와질랜드,스와질랜드,3307 Shaving/Deo·Other,3.0
2016,Others,슬로베니아,슬로베니아,3304 Skincare/Makeup,188.0
2016,Others,슬로베니아,슬로베니아,3306 Oral care,0.0
2016,Others,시리아,시리아,3304 Skincare/Makeup,205.0
2016,Others,시리아,시리아,3305 Haircare,4.0
2016,Others,시리아,시리아,3306 Oral care,5.0
2016,Others,아랍에미리트 연합,아랍에미리트 연합,3303 Perfume,449.0
2016,Others,아랍에미리트 연합,아랍에미리트 연합,3304 Skincare/Makeup,7269.0
2016,Others,아랍에미리트 연합,아랍에미리트 연합,3305 Haircare,791.0
2016,Others,아랍에미리트 연합,아랍에미리트 연합,3306 Oral care,73.0
2016,Others,아랍에미리트 연합,아랍에미리트 연합,3307 Shaving/Deo·Other,885.0
2016,Others,아르메니아,아르메니아,3303 Perfume,2.0
2016,Others,아르메니아,아르메니아,3304 Skincare/Makeup,187.0
2016,Others,아르메니아,아르메니아,3305 Haircare,5.0
2016,Others,아르메니아,아르메니아,3306 Oral care,5.0
2016,Others,아르메니아,아르메니아,3307 Shaving/Deo·Other,9.0
2016,Others,아이슬란드,아이슬란드,3304 Skincare/Makeup,22.0
2016,Others,아이슬란드,아이슬란드,3307 Shaving/Deo·Other,1.0
2016,Others,아이티,아이티,3305 Haircare,1.0
2016,Others,아이티,아이티,3306 Oral care,3.0
2016,Others,아이티,아이티,3307 Shaving/Deo·Other,4.0
2016,Others,아프카니스탄,아프카니스탄,3304 Skincare/Makeup,5.0
2016,Others,아프카니스탄,아프카니스탄,3305 Haircare,1.0
2016,Others,안도라,안도라,3304 Skincare/Makeup,2.0
2016,Others,안도라,안도라,3305 Haircare,0.0
2016,Others,안타티카,안타티카,3304 Skincare/Makeup,0.0
2016,Others,안티가 바부다,안티가 바부다,3306 Oral care,12.0
2016,Others,알제리,알제리,3304 Skincare/Makeup,0.0
2016,Others,알제리,알제리,3307 Shaving/Deo·Other,54.0
2016,Others,앙귈라,앙귈라,3304 Skincare/Makeup,0.0
2016,Others,에쿠아도르,에쿠아도르,3304 Skincare/Makeup,134.0
2016,Others,에쿠아도르,에쿠아도르,3306 Oral care,0.0
2016,Others,에쿠아도르,에쿠아도르,3307 Shaving/Deo·Other,72.0
2016,Others,엘살바도르,엘살바도르,3306 Oral care,0.0
2016,Others,영령 버진군도,영령 버진군도,3304 Skincare/Makeup,0.0
2016,Others,예맨,예맨,3306 Oral care,15.0
2016,Others,예맨,예맨,3307 Shaving/Deo·Other,20.0
2016,Others,오만,오만,3303 Perfume,9.0
2016,Others,오만,오만,3304 Skincare/Makeup,322.0
2016,Others,오만,오만,3305 Haircare,20.0
2016,Others,오만,오만,3306 Oral care,3.0
2016,Others,오만,오만,3307 Shaving/Deo·Other,76.0
2016,Others,오스트리아,오스트리아,3304 Skincare/Makeup,235.0
2016,Others,오스트리아,오스트리아,3305 Haircare,15.0
2016,Others,오스트리아,오스트리아,3306 Oral care,1.0
2016,Others,오스트리아,오스트리아,3307 Shaving/Deo·Other,13.0
2016,Others,온두라스,온두라스,3303 Perfume,0.0
2016,Others,온두라스,온두라스,3306 Oral care,1.0
2016,Others,온두라스,온두라스,3307 Shaving/Deo·Other,1.0
2016,Others,요르단,요르단,3303 Perfume,1.0
2016,Others,요르단,요르단,3304 Skincare/Makeup,274.0
2016,Others,요르단,요르단,3305 Haircare,38.0
2016,Others,요르단,요르단,3306 Oral care,24.0
2016,Others,요르단,요르단,3307 Shaving/Deo·Other,14.0
2016,Others,우간다,우간다,3304 Skincare/Makeup,0.0
2016,Others,우간다,우간다,3306 Oral care,0.0
2016,Others,우루과이,우루과이,3304 Skincare/Makeup,36.0
2016,Others,우루과이,우루과이,3305 Haircare,14.0
2016,Others,우루과이,우루과이,3307 Shaving/Deo·Other,10.0
2016,Others,이집트,이집트,3304 Skincare/Makeup,262.0
2016,Others,이집트,이집트,3305 Haircare,10.0
2016,Others,이집트,이집트,3306 Oral care,125.0
2016,Others,이집트,이집트,3307 Shaving/Deo·Other,0.0
2016,Others,잠비아,잠비아,3304 Skincare/Makeup,0.0
2016,Others,잠비아,잠비아,3306 Oral care,0.0
2016,Others,짐바브웨,짐바브웨,3305 Haircare,2.0
2016,Others,체코공화국,체코공화국,3303 Perfume,0.0
2016,Others,체코공화국,체코공화국,3304 Skincare/Makeup,1009.0
2016,Others,체코공화국,체코공화국,3305 Haircare,91.0
2016,Others,체코공화국,체코공화국,3306 Oral care,71.0
2016,Others,체코공화국,체코공화국,3307 Shaving/Deo·Other,50.0
2016,Others,카메룬,카메룬,3304 Skincare/Makeup,31.0
2016,Others,카메룬,카메룬,3305 Haircare,3.0
2016,Others,카메룬,카메룬,3306 Oral care,0.0
2016,Others,카메룬,카메룬,3307 Shaving/Deo·Other,14.0
2016,Others,케냐,케냐,3304 Skincare/Makeup,5.0
2016,Others,케냐,케냐,3305 Haircare,8.0
2016,Others,케냐,케냐,3306 Oral care,3.0
2016,Others,케냐,케냐,3307 Shaving/Deo·Other,0.0
2016,Others,코스타리카,코스타리카,3303 Perfume,2.0
2016,Others,코스타리카,코스타리카,3304 Skincare/Makeup,157.0
2016,Others,코스타리카,코스타리카,3305 Haircare,5.0
2016,Others,코스타리카,코스타리카,3307 Shaving/Deo·Other,63.0
2016,Others,코트디봐르,코트디봐르,3304 Skincare/Makeup,0.0
2016,Others,코트디봐르,코트디봐르,3305 Haircare,0.0
2016,Others,코트디봐르,코트디봐르,3307 Shaving/Deo·Other,0.0
2016,Others,콩고민주공화국,콩고민주공화국,3304 Skincare/Makeup,0.0
2016,Others,크로아티아,크로아티아,3303 Perfume,0.0
2016,Others,크로아티아,크로아티아,3304 Skincare/Makeup,22.0
2016,Others,크로아티아,크로아티아,3306 Oral care,1.0
2016,Others,크로아티아,크로아티아,3307 Shaving/Deo·Other,0.0
2016,Others,키리바티,키리바티,3304 Skincare/Makeup,0.0
2016,Others,키리바티,키리바티,3306 Oral care,0.0
2016,Others,타지크,타지크,3304 Skincare/Makeup,0.0
2016,Others,타지크,타지크,3305 Haircare,36.0
2016,Others,타지크,타지크,3306 Oral care,7.0
2016,Others,탄자니아,탄자니아,3304 Skincare/Makeup,1.0
2016,Others,탄자니아,탄자니아,3305 Haircare,0.0
2016,Others,탄자니아,탄자니아,3306 Oral care,0.0
2016,Others,토고,토고,3304 Skincare/Makeup,0.0
2016,Others,토고,토고,3305 Haircare,0.0
2016,Others,토고,토고,3306 Oral care,0.0
2016,Others,통가,통가,3306 Oral care,0.0
2016,Others,투르크멘,투르크멘,3304 Skincare/Makeup,78.0
2016,Others,투르크멘,투르크멘,3305 Haircare,10.0
2016,Others,투르크멘,투르크멘,3307 Shaving/Deo·Other,2.0
2016,Others,튀니지,튀니지,3304 Skincare/Makeup,0.0
2016,Others,튀니지,튀니지,3305 Haircare,0.0
2016,Others,튀니지,튀니지,3306 Oral care,11.0
2016,Others,튀니지,튀니지,3307 Shaving/Deo·Other,0.0
2016,Others,트리니다드 토바고,트리니다드 토바고,3304 Skincare/Makeup,0.0
2016,Others,티모르,티모르,3304 Skincare/Makeup,1.0
2016,Others,파나마,파나마,3304 Skincare/Makeup,95.0
2016,Others,파나마,파나마,3306 Oral care,0.0
2016,Others,파나마,파나마,3307 Shaving/Deo·Other,5.0
2016,Others,파푸아 뉴기니,파푸아 뉴기니,3305 Haircare,0.0
2016,Others,파푸아 뉴기니,파푸아 뉴기니,3306 Oral care,0.0
2016,Others,팔라우,팔라우,3307 Shaving/Deo·Other,4.0
2016,Others,팔레스타인 해방기구,팔레스타인 해방기구,3306 Oral care,1.0
2016,Others,포루투갈,포루투갈,3303 Perfume,0.0
2016,Others,포루투갈,포루투갈,3304 Skincare/Makeup,5.0
2016,Others,포루투갈,포루투갈,3305 Haircare,1.0
2016,Others,포루투갈,포루투갈,3306 Oral care,0.0
2016,Others,포루투갈,포루투갈,3307 Shaving/Deo·Other,0.0
2016,Others,푸에르토리코,푸에르토리코,3304 Skincare/Makeup,171.0
2016,Others,피지,피지,3304 Skincare/Makeup,50.0
2016,Others,피지,피지,3305 Haircare,15.0
2016,Others,피지,피지,3307 Shaving/Deo·Other,2.0
2016,Others,헝가리,헝가리,3303 Perfume,0.0
2016,Others,헝가리,헝가리,3304 Skincare/Makeup,244.0
2016,Others,헝가리,헝가리,3305 Haircare,4.0
2016,Others,헝가리,헝가리,3306 Oral care,9.0
2016,Others,헝가리,헝가리,3307 Shaving/Deo·Other,25.0
2017,Africa,Nigeria,나이지리아,3304 Skincare/Makeup,0.0
2017,Africa,Nigeria,나이지리아,3305 Haircare,0.0
2017,Africa,Nigeria,나이지리아,3306 Oral care,37.0
2017,Africa,Nigeria,나이지리아,3307 Shaving/Deo·Other,82.0
2017,Africa,South Africa,남아프리카공화국,3304 Skincare/Makeup,573.0
2017,Africa,South Africa,남아프리카공화국,3305 Haircare,15.0
2017,Africa,South Africa,남아프리카공화국,3306 Oral care,1.0
2017,Africa,South Africa,남아프리카공화국,3307 Shaving/Deo·Other,287.0
2017,Asia,Bangladesh,방글라데시,3304 Skincare/Makeup,359.0
2017,Asia,Bangladesh,방글라데시,3305 Haircare,1884.0
2017,Asia,Bangladesh,방글라데시,3306 Oral care,11.0
2017,Asia,Bangladesh,방글라데시,3307 Shaving/Deo·Other,58.0
2017,Asia,Cambodia,캄보디아,3303 Perfume,15.0
2017,Asia,Cambodia,캄보디아,3304 Skincare/Makeup,9282.0
2017,Asia,Cambodia,캄보디아,3305 Haircare,1087.0
2017,Asia,Cambodia,캄보디아,3306 Oral care,153.0
2017,Asia,Cambodia,캄보디아,3307 Shaving/Deo·Other,363.0
2017,Asia,China,중국,3303 Perfume,665.0
2017,Asia,China,중국,3304 Skincare/Makeup,1465647.0
2017,Asia,China,중국,3305 Haircare,112383.0
2017,Asia,China,중국,3306 Oral care,22996.0
2017,Asia,China,중국,3307 Shaving/Deo·Other,316649.0
2017,Asia,Hong Kong,홍콩,3303 Perfume,553.0
2017,Asia,Hong Kong,홍콩,3304 Skincare/Makeup,963479.0
2017,Asia,Hong Kong,홍콩,3305 Haircare,20504.0
2017,Asia,Hong Kong,홍콩,3306 Oral care,2112.0
2017,Asia,Hong Kong,홍콩,3307 Shaving/Deo·Other,226660.0
2017,Asia,India,인도,3303 Perfume,2.0
2017,Asia,India,인도,3304 Skincare/Makeup,5575.0
2017,Asia,India,인도,3305 Haircare,1133.0
2017,Asia,India,인도,3306 Oral care,39.0
2017,Asia,India,인도,3307 Shaving/Deo·Other,319.0
2017,Asia,Indonesia,인도네시아,3303 Perfume,72.0
2017,Asia,Indonesia,인도네시아,3304 Skincare/Makeup,21606.0
2017,Asia,Indonesia,인도네시아,3305 Haircare,1151.0
2017,Asia,Indonesia,인도네시아,3306 Oral care,72.0
2017,Asia,Indonesia,인도네시아,3307 Shaving/Deo·Other,1990.0
2017,Asia,Japan,일본,3303 Perfume,750.0
2017,Asia,Japan,일본,3304 Skincare/Makeup,193651.0
2017,Asia,Japan,일본,3305 Haircare,9512.0
2017,Asia,Japan,일본,3306 Oral care,10200.0
2017,Asia,Japan,일본,3307 Shaving/Deo·Other,25181.0
2017,Asia,Laos,라오스,3303 Perfume,0.0
2017,Asia,Laos,라오스,3304 Skincare/Makeup,802.0
2017,Asia,Laos,라오스,3305 Haircare,2.0
2017,Asia,Laos,라오스,3306 Oral care,19.0
2017,Asia,Laos,라오스,3307 Shaving/Deo·Other,4.0
2017,Asia,Macau,마카오,3304 Skincare/Makeup,4167.0
2017,Asia,Macau,마카오,3305 Haircare,126.0
2017,Asia,Macau,마카오,3306 Oral care,2.0
2017,Asia,Macau,마카오,3307 Shaving/Deo·Other,290.0
2017,Asia,Malaysia,말레이시아,3303 Perfume,366.0
2017,Asia,Malaysia,말레이시아,3304 Skincare/Makeup,52664.0
2017,Asia,Malaysia,말레이시아,3305 Haircare,4834.0
2017,Asia,Malaysia,말레이시아,3306 Oral care,1505.0
2017,Asia,Malaysia,말레이시아,3307 Shaving/Deo·Other,6563.0
2017,Asia,Mongolia,몽골,3303 Perfume,19.0
2017,Asia,Mongolia,몽골,3304 Skincare/Makeup,8456.0
2017,Asia,Mongolia,몽골,3305 Haircare,2215.0
2017,Asia,Mongolia,몽골,3306 Oral care,508.0
2017,Asia,Mongolia,몽골,3307 Shaving/Deo·Other,726.0
2017,Asia,Myanmar,미얀마,3303 Perfume,33.0
2017,Asia,Myanmar,미얀마,3304 Skincare/Makeup,10609.0
2017,Asia,Myanmar,미얀마,3305 Haircare,375.0
2017,Asia,Myanmar,미얀마,3306 Oral care,40.0
2017,Asia,Myanmar,미얀마,3307 Shaving/Deo·Other,263.0
2017,Asia,Pakistan,파키스탄,3303 Perfume,0.0
2017,Asia,Pakistan,파키스탄,3304 Skincare/Makeup,406.0
2017,Asia,Pakistan,파키스탄,3305 Haircare,540.0
2017,Asia,Pakistan,파키스탄,3306 Oral care,17.0
2017,Asia,Pakistan,파키스탄,3307 Shaving/Deo·Other,30.0
2017,Asia,Philippines,필리핀,3303 Perfume,5.0
2017,Asia,Philippines,필리핀,3304 Skincare/Makeup,26572.0
2017,Asia,Philippines,필리핀,3305 Haircare,981.0
2017,Asia,Philippines,필리핀,3306 Oral care,684.0
2017,Asia,Philippines,필리핀,3307 Shaving/Deo·Other,2872.0
2017,Asia,Singapore,싱가포르,3303 Perfume,6046.0
2017,Asia,Singapore,싱가포르,3304 Skincare/Makeup,85785.0
2017,Asia,Singapore,싱가포르,3305 Haircare,4032.0
2017,Asia,Singapore,싱가포르,3306 Oral care,469.0
2017,Asia,Singapore,싱가포르,3307 Shaving/Deo·Other,5123.0
2017,Asia,Taiwan,대만,3303 Perfume,695.0
2017,Asia,Taiwan,대만,3304 Skincare/Makeup,124539.0
2017,Asia,Taiwan,대만,3305 Haircare,12978.0
2017,Asia,Taiwan,대만,3306 Oral care,4295.0
2017,Asia,Taiwan,대만,3307 Shaving/Deo·Other,11057.0
2017,Asia,Thailand,태국,3303 Perfume,436.0
2017,Asia,Thailand,태국,3304 Skincare/Makeup,131930.0
2017,Asia,Thailand,태국,3305 Haircare,3790.0
2017,Asia,Thailand,태국,3306 Oral care,874.0
2017,Asia,Thailand,태국,3307 Shaving/Deo·Other,12903.0
2017,Asia,Vietnam,베트남,3303 Perfume,87.0
2017,Asia,Vietnam,베트남,3304 Skincare/Makeup,123335.0
2017,Asia,Vietnam,베트남,3305 Haircare,8424.0
2017,Asia,Vietnam,베트남,3306 Oral care,2418.0
2017,Asia,Vietnam,베트남,3307 Shaving/Deo·Other,7212.0
2017,CIS,Azerbaijan,아제르바이잔,3304 Skincare/Makeup,654.0
2017,CIS,Azerbaijan,아제르바이잔,3305 Haircare,10.0
2017,CIS,Azerbaijan,아제르바이잔,3306 Oral care,3.0
2017,CIS,Azerbaijan,아제르바이잔,3307 Shaving/Deo·Other,0.0
2017,CIS,Belarus,벨라루스,3304 Skincare/Makeup,303.0
2017,CIS,Belarus,벨라루스,3305 Haircare,10.0
2017,CIS,Belarus,벨라루스,3306 Oral care,26.0
2017,CIS,Belarus,벨라루스,3307 Shaving/Deo·Other,18.0
2017,CIS,Georgia,조지아,3304 Skincare/Makeup,393.0
2017,CIS,Georgia,조지아,3305 Haircare,12.0
2017,CIS,Georgia,조지아,3306 Oral care,12.0
2017,CIS,Georgia,조지아,3307 Shaving/Deo·Other,4.0
2017,CIS,Kazakhstan,카자흐스탄,3303 Perfume,1.0
2017,CIS,Kazakhstan,카자흐스탄,3304 Skincare/Makeup,10294.0
2017,CIS,Kazakhstan,카자흐스탄,3305 Haircare,751.0
2017,CIS,Kazakhstan,카자흐스탄,3306 Oral care,109.0
2017,CIS,Kazakhstan,카자흐스탄,3307 Shaving/Deo·Other,719.0
2017,CIS,Kyrgyzstan,키르기스스탄,3303 Perfume,0.0
2017,CIS,Kyrgyzstan,키르기스스탄,3304 Skincare/Makeup,5789.0
2017,CIS,Kyrgyzstan,키르기스스탄,3305 Haircare,750.0
2017,CIS,Kyrgyzstan,키르기스스탄,3306 Oral care,109.0
2017,CIS,Kyrgyzstan,키르기스스탄,3307 Shaving/Deo·Other,113.0
2017,CIS,Moldova,몰도바,3304 Skincare/Makeup,165.0
2017,CIS,Moldova,몰도바,3305 Haircare,8.0
2017,CIS,Moldova,몰도바,3306 Oral care,7.0
2017,CIS,Moldova,몰도바,3307 Shaving/Deo·Other,2.0
2017,CIS,Ukraine,우크라이나,3303 Perfume,279.0
2017,CIS,Ukraine,우크라이나,3304 Skincare/Makeup,5728.0
2017,CIS,Ukraine,우크라이나,3305 Haircare,444.0
2017,CIS,Ukraine,우크라이나,3306 Oral care,628.0
2017,CIS,Ukraine,우크라이나,3307 Shaving/Deo·Other,323.0
2017,CIS,Uzbekistan,우즈베키스탄,3303 Perfume,4.0
2017,CIS,Uzbekistan,우즈베키스탄,3304 Skincare/Makeup,1283.0
2017,CIS,Uzbekistan,우즈베키스탄,3305 Haircare,414.0
2017,CIS,Uzbekistan,우즈베키스탄,3306 Oral care,63.0
2017,CIS,Uzbekistan,우즈베키스탄,3307 Shaving/Deo·Other,53.0
2017,Europe,Albania,알바니아,3304 Skincare/Makeup,42.0
2017,Europe,Albania,알바니아,3305 Haircare,1.0
2017,Europe,Albania,알바니아,3306 Oral care,12.0
2017,Europe,Albania,알바니아,3307 Shaving/Deo·Other,2.0
2017,Europe,Belgium,벨기에,3303 Perfume,10.0
2017,Europe,Belgium,벨기에,3304 Skincare/Makeup,2138.0
2017,Europe,Belgium,벨기에,3305 Haircare,2.0
2017,Europe,Belgium,벨기에,3306 Oral care,0.0
2017,Europe,Belgium,벨기에,3307 Shaving/Deo·Other,139.0
2017,Europe,Bulgaria,불가리아,3303 Perfume,0.0
2017,Europe,Bulgaria,불가리아,3304 Skincare/Makeup,631.0
2017,Europe,Bulgaria,불가리아,3305 Haircare,34.0
2017,Europe,Bulgaria,불가리아,3306 Oral care,20.0
2017,Europe,Bulgaria,불가리아,3307 Shaving/Deo·Other,17.0
2017,Europe,Denmark,덴마크,3303 Perfume,0.0
2017,Europe,Denmark,덴마크,3304 Skincare/Makeup,562.0
2017,Europe,Denmark,덴마크,3305 Haircare,0.0
2017,Europe,Denmark,덴마크,3306 Oral care,31.0
2017,Europe,Denmark,덴마크,3307 Shaving/Deo·Other,121.0
2017,Europe,Estonia,에스토니아,3304 Skincare/Makeup,2101.0
2017,Europe,Estonia,에스토니아,3305 Haircare,7.0
2017,Europe,Estonia,에스토니아,3306 Oral care,3.0
2017,Europe,Estonia,에스토니아,3307 Shaving/Deo·Other,206.0
2017,Europe,Finland,핀란드,3303 Perfume,0.0
2017,Europe,Finland,핀란드,3304 Skincare/Makeup,604.0
2017,Europe,Finland,핀란드,3305 Haircare,38.0
2017,Europe,Finland,핀란드,3306 Oral care,0.0
2017,Europe,Finland,핀란드,3307 Shaving/Deo·Other,790.0
2017,Europe,France,프랑스,3303 Perfume,36.0
2017,Europe,France,프랑스,3304 Skincare/Makeup,39977.0
2017,Europe,France,프랑스,3305 Haircare,1420.0
2017,Europe,France,프랑스,3306 Oral care,68.0
2017,Europe,France,프랑스,3307 Shaving/Deo·Other,5067.0
2017,Europe,Germany,독일,3303 Perfume,0.0
2017,Europe,Germany,독일,3304 Skincare/Makeup,9401.0
2017,Europe,Germany,독일,3305 Haircare,341.0
2017,Europe,Germany,독일,3306 Oral care,104.0
2017,Europe,Germany,독일,3307 Shaving/Deo·Other,3908.0
2017,Europe,Greece,그리스,3303 Perfume,0.0
2017,Europe,Greece,그리스,3304 Skincare/Makeup,248.0
2017,Europe,Greece,그리스,3305 Haircare,11.0
2017,Europe,Greece,그리스,3306 Oral care,15.0
2017,Europe,Greece,그리스,3307 Shaving/Deo·Other,16.0
2017,Europe,Ireland,아일랜드,3304 Skincare/Makeup,980.0
2017,Europe,Ireland,아일랜드,3305 Haircare,0.0
2017,Europe,Ireland,아일랜드,3306 Oral care,0.0
2017,Europe,Ireland,아일랜드,3307 Shaving/Deo·Other,35.0
2017,Europe,Italy,이탈리아,3303 Perfume,427.0
2017,Europe,Italy,이탈리아,3304 Skincare/Makeup,9265.0
2017,Europe,Italy,이탈리아,3305 Haircare,604.0
2017,Europe,Italy,이탈리아,3306 Oral care,62.0
2017,Europe,Italy,이탈리아,3307 Shaving/Deo·Other,3586.0
2017,Europe,Latvia,라트비아,3303 Perfume,0.0
2017,Europe,Latvia,라트비아,3304 Skincare/Makeup,721.0
2017,Europe,Latvia,라트비아,3305 Haircare,180.0
2017,Europe,Latvia,라트비아,3306 Oral care,33.0
2017,Europe,Latvia,라트비아,3307 Shaving/Deo·Other,89.0
2017,Europe,Lithuania,리투아니아,3304 Skincare/Makeup,480.0
2017,Europe,Lithuania,리투아니아,3305 Haircare,7.0
2017,Europe,Lithuania,리투아니아,3306 Oral care,110.0
2017,Europe,Lithuania,리투아니아,3307 Shaving/Deo·Other,39.0
2017,Europe,Netherlands,네덜란드,3303 Perfume,3432.0
2017,Europe,Netherlands,네덜란드,3304 Skincare/Makeup,1896.0
