date,day,rank,title,chain,shows,chain_shows,show_share,screens,chain_screens,screen_share
2024-11-29,114,4,글래디에이터 Ⅱ,씨네Q,20,247,0.081,9,88,0.102
2024-11-29,114,4,글래디에이터 Ⅱ,기타,76,813,0.093,62,548,0.113
2024-11-29,114,4,글래디에이터 Ⅱ,전체,1110,17014,0.065,656,6574,0.1
2024-11-29,114,5,청설,CGV,253,7346,0.034,180,2582,0.07
2024-11-29,114,5,청설,롯데시네마,161,4673,0.034,114,1733,0.066
2024-11-29,114,5,청설,메가박스,218,3935,0.055,140,1623,0.086
2024-11-29,114,5,청설,씨네Q,10,247,0.04,10,88,0.114
2024-11-29,114,5,청설,기타,19,813,0.023,18,548,0.033
2024-11-29,114,5,청설,전체,661,17014,0.039,462,6574,0.07
2024-11-30,115,1,모아나 2,CGV,3990,7867,0.507,793,2662,0.298
2024-11-30,115,1,모아나 2,롯데시네마,2612,5126,0.51,544,1735,0.314
2024-11-30,115,1,모아나 2,메가박스,2209,4436,0.498,468,1632,0.287
2024-11-30,115,1,모아나 2,씨네Q,170,299,0.569,37,102,0.363
2024-11-30,115,1,모아나 2,기타,371,990,0.375,132,612,0.216
2024-11-30,115,1,모아나 2,전체,9352,18718,0.5,1974,6743,0.293
2024-11-30,115,2,위키드,CGV,1358,7867,0.173,438,2662,0.165
2024-11-30,115,2,위키드,롯데시네마,952,5126,0.186,329,1735,0.19
2024-11-30,115,2,위키드,메가박스,721,4436,0.163,269,1632,0.165
2024-11-30,115,2,위키드,씨네Q,55,299,0.184,24,102,0.235
2024-11-30,115,2,위키드,기타,151,990,0.153,101,612,0.165
2024-11-30,115,2,위키드,전체,3237,18718,0.173,1161,6743,0.172
2024-11-30,115,3,히든페이스,CGV,1065,7867,0.135,355,2662,0.133
2024-11-30,115,3,히든페이스,롯데시네마,750,5126,0.146,246,1735,0.142
2024-11-30,115,3,히든페이스,메가박스,617,4436,0.139,210,1632,0.129
2024-11-30,115,3,히든페이스,씨네Q,39,299,0.13,13,102,0.127
2024-11-30,115,3,히든페이스,기타,124,990,0.125,74,612,0.121
2024-11-30,115,3,히든페이스,전체,2595,18718,0.139,898,6743,0.133
2024-11-30,115,4,글래디에이터 Ⅱ,CGV,363,7867,0.046,236,2662,0.089
2024-11-30,115,4,글래디에이터 Ⅱ,롯데시네마,281,5126,0.055,169,1735,0.097
2024-11-30,115,4,글래디에이터 Ⅱ,메가박스,220,4436,0.05,137,1632,0.084
2024-11-30,115,4,글래디에이터 Ⅱ,씨네Q,17,299,0.057,12,102,0.118
2024-11-30,115,4,글래디에이터 Ⅱ,기타,86,990,0.087,71,612,0.116
2024-11-30,115,4,글래디에이터 Ⅱ,전체,967,18718,0.052,625,6743,0.093
2024-11-30,115,5,청설,CGV,233,7867,0.03,168,2662,0.063
2024-11-30,115,5,청설,롯데시네마,143,5126,0.028,101,1735,0.058
2024-11-30,115,5,청설,메가박스,191,4436,0.043,123,1632,0.075
2024-11-30,115,5,청설,씨네Q,11,299,0.037,10,102,0.098
2024-11-30,115,5,청설,기타,16,990,0.016,14,612,0.023
2024-11-30,115,5,청설,전체,594,18718,0.032,416,6743,0.062
2024-12-01,116,1,모아나 2,CGV,3881,7641,0.508,790,2608,0.303
2024-12-01,116,1,모아나 2,롯데시네마,2487,4821,0.516,541,1658,0.326
2024-12-01,116,1,모아나 2,메가박스,2165,4283,0.505,487,1625,0.3
2024-12-01,116,1,모아나 2,씨네Q,153,279,0.548,34,92,0.37
2024-12-01,116,1,모아나 2,기타,382,993,0.385,133,611,0.218
2024-12-01,116,1,모아나 2,전체,9068,18017,0.503,1985,6594,0.301
2024-12-01,116,2,위키드,CGV,1331,7641,0.174,436,2608,0.167
2024-12-01,116,2,위키드,롯데시네마,902,4821,0.187,318,1658,0.192
2024-12-01,116,2,위키드,메가박스,707,4283,0.165,267,1625,0.164
2024-12-01,116,2,위키드,씨네Q,49,279,0.176,20,92,0.217
2024-12-01,116,2,위키드,기타,161,993,0.162,110,611,0.18
2024-12-01,116,2,위키드,전체,3150,18017,0.175,1151,6594,0.175
2024-12-01,116,3,히든페이스,CGV,1043,7641,0.137,347,2608,0.133
2024-12-01,116,3,히든페이스,롯데시네마,705,4821,0.146,247,1658,0.149
2024-12-01,116,3,히든페이스,메가박스,574,4283,0.134,211,1625,0.13
2024-12-01,116,3,히든페이스,씨네Q,40,279,0.143,11,92,0.12
2024-12-01,116,3,히든페이스,기타,111,993,0.112,73,611,0.119
2024-12-01,116,3,히든페이스,전체,2473,18017,0.137,889,6594,0.135
2024-12-01,116,4,글래디에이터 Ⅱ,CGV,368,7641,0.048,239,2608,0.092
2024-12-01,116,4,글래디에이터 Ⅱ,롯데시네마,270,4821,0.056,167,1658,0.101
2024-12-01,116,4,글래디에이터 Ⅱ,메가박스,196,4283,0.046,125,1625,0.077
2024-12-01,116,4,글래디에이터 Ⅱ,씨네Q,18,279,0.065,11,92,0.12
2024-12-01,116,4,글래디에이터 Ⅱ,기타,82,993,0.083,67,611,0.11
2024-12-01,116,4,글래디에이터 Ⅱ,전체,934,18017,0.052,609,6594,0.092
2024-12-01,116,5,청설,CGV,216,7641,0.028,160,2608,0.061
2024-12-01,116,5,청설,롯데시네마,124,4821,0.026,93,1658,0.056
2024-12-01,116,5,청설,메가박스,181,4283,0.042,119,1625,0.073
2024-12-01,116,5,청설,씨네Q,11,279,0.039,9,92,0.098
2024-12-01,116,5,청설,기타,16,993,0.016,14,611,0.023
2024-12-01,116,5,청설,전체,548,18017,0.03,395,6594,0.06
2024-12-02,117,1,모아나 2,CGV,2703,6746,0.401,615,2455,0.251
2024-12-02,117,1,모아나 2,롯데시네마,1633,3968,0.412,419,1530,0.274
2024-12-02,117,1,모아나 2,메가박스,1409,3433,0.41,372,1451,0.256
2024-12-02,117,1,모아나 2,씨네Q,90,182,0.495,26,65,0.4
2024-12-02,117,1,모아나 2,기타,171,540,0.317,72,367,0.196
2024-12-02,117,1,모아나 2,전체,6006,14869,0.404,1504,5868,0.256
2024-12-02,117,2,위키드,CGV,1340,6746,0.199,448,2455,0.182
2024-12-02,117,2,위키드,롯데시네마,850,3968,0.214,314,1530,0.205
2024-12-02,117,2,위키드,메가박스,623,3433,0.181,243,1451,0.167
2024-12-02,117,2,위키드,씨네Q,36,182,0.198,15,65,0.231
2024-12-02,117,2,위키드,기타,74,540,0.137,53,367,0.144
2024-12-02,117,2,위키드,전체,2923,14869,0.197,1073,5868,0.183
2024-12-02,117,3,히든페이스,CGV,1253,6746,0.186,366,2455,0.149
2024-12-02,117,3,히든페이스,롯데시네마,695,3968,0.175,229,1530,0.15
2024-12-02,117,3,히든페이스,메가박스,585,3433,0.17,196,1451,0.135
2024-12-02,117,3,히든페이스,씨네Q,37,182,0.203,13,65,0.2
2024-12-02,117,3,히든페이스,기타,69,540,0.128,46,367,0.125
2024-12-02,117,3,히든페이스,전체,2639,14869,0.177,850,5868,0.145
2024-12-02,117,4,글래디에이터 Ⅱ,CGV,445,6746,0.066,249,2455,0.101
2024-12-02,117,4,글래디에이터 Ⅱ,롯데시네마,321,3968,0.081,170,1530,0.111
2024-12-02,117,4,글래디에이터 Ⅱ,메가박스,214,3433,0.062,137,1451,0.094
2024-12-02,117,4,글래디에이터 Ⅱ,씨네Q,14,182,0.077,6,65,0.092
2024-12-02,117,4,글래디에이터 Ⅱ,기타,41,540,0.076,33,367,0.09
2024-12-02,117,4,글래디에이터 Ⅱ,전체,1035,14869,0.07,595,5868,0.101
2024-12-02,117,5,청설,CGV,262,6746,0.039,187,2455,0.076
2024-12-02,117,5,청설,롯데시네마,140,3968,0.035,109,1530,0.071
2024-12-02,117,5,청설,메가박스,163,3433,0.047,120,1451,0.083
2024-12-02,117,5,청설,씨네Q,3,182,0.016,3,65,0.046
2024-12-02,117,5,청설,기타,8,540,0.015,8,367,0.022
2024-12-02,117,5,청설,전체,576,14869,0.039,427,5868,0.073
2024-12-03,118,1,모아나 2,CGV,2695,6707,0.402,605,2419,0.25
2024-12-03,118,1,모아나 2,롯데시네마,1574,3877,0.406,431,1527,0.282
2024-12-03,118,1,모아나 2,메가박스,1328,3399,0.391,383,1515,0.253
2024-12-03,118,1,모아나 2,씨네Q,71,169,0.42,25,71,0.352
2024-12-03,118,1,모아나 2,기타,209,683,0.306,91,467,0.195
2024-12-03,118,1,모아나 2,전체,5877,14835,0.396,1535,5999,0.256
2024-12-03,118,2,위키드,CGV,1329,6707,0.198,452,2419,0.187
2024-12-03,118,2,위키드,롯데시네마,845,3877,0.218,304,1527,0.199
2024-12-03,118,2,위키드,메가박스,640,3399,0.188,268,1515,0.177
2024-12-03,118,2,위키드,씨네Q,38,169,0.225,16,71,0.225
2024-12-03,118,2,위키드,기타,95,683,0.139,62,467,0.133
2024-12-03,118,2,위키드,전체,2947,14835,0.199,1102,5999,0.184
2024-12-03,118,3,히든페이스,CGV,1256,6707,0.187,365,2419,0.151
2024-12-03,118,3,히든페이스,롯데시네마,697,3877,0.18,235,1527,0.154
2024-12-03,118,3,히든페이스,메가박스,590,3399,0.174,202,1515,0.133
2024-12-03,118,3,히든페이스,씨네Q,34,169,0.201,13,71,0.183
2024-12-03,118,3,히든페이스,기타,89,683,0.13,62,467,0.133
2024-12-03,118,3,히든페이스,전체,2666,14835,0.18,877,5999,0.146
2024-12-03,118,4,글래디에이터 Ⅱ,CGV,445,6707,0.066,241,2419,0.1
2024-12-03,118,4,글래디에이터 Ⅱ,롯데시네마,313,3877,0.081,172,1527,0.113
2024-12-03,118,4,글래디에이터 Ⅱ,메가박스,216,3399,0.064,141,1515,0.093
2024-12-03,118,4,글래디에이터 Ⅱ,씨네Q,16,169,0.095,7,71,0.099
2024-12-03,118,4,글래디에이터 Ⅱ,기타,52,683,0.076,43,467,0.092
2024-12-03,118,4,글래디에이터 Ⅱ,전체,1042,14835,0.07,604,5999,0.101
2024-12-03,118,5,청설,CGV,251,6707,0.037,182,2419,0.075
2024-12-03,118,5,청설,롯데시네마,131,3877,0.034,104,1527,0.068
2024-12-03,118,5,청설,메가박스,176,3399,0.052,118,1515,0.078
2024-12-03,118,5,청설,씨네Q,6,169,0.036,6,71,0.085
2024-12-03,118,5,청설,기타,9,683,0.013,7,467,0.015
2024-12-03,118,5,청설,전체,573,14835,0.039,417,5999,0.07
2024-12-04,119,1,모아나 2,CGV,1599,7361,0.217,428,2710,0.158
2024-12-04,119,1,모아나 2,롯데시네마,1071,4233,0.253,317,1672,0.19
2024-12-04,119,1,모아나 2,메가박스,917,3799,0.241,295,1555,0.19
2024-12-04,119,1,모아나 2,씨네Q,63,212,0.297,23,94,0.245
2024-12-04,119,1,모아나 2,기타,196,835,0.235,108,572,0.189
2024-12-04,119,1,모아나 2,전체,3846,16440,0.234,1171,6603,0.177
2024-12-04,119,2,소방관,CGV,1400,7361,0.19,385,2710,0.142
2024-12-04,119,2,소방관,롯데시네마,808,4233,0.191,231,1672,0.138
2024-12-04,119,2,소방관,메가박스,892,3799,0.235,246,1555,0.158
2024-12-04,119,2,소방관,씨네Q,45,212,0.212,17,94,0.181
2024-12-04,119,2,소방관,기타,190,835,0.228,104,572,0.182
2024-12-04,119,2,소방관,전체,3335,16440,0.203,983,6603,0.149
2024-12-04,119,3,1승,CGV,1488,7361,0.202,419,2710,0.155
2024-12-04,119,3,1승,롯데시네마,785,4233,0.185,236,1672,0.141
2024-12-04,119,3,1승,메가박스,767,3799,0.202,225,1555,0.145
2024-12-04,119,3,1승,씨네Q,40,212,0.189,18,94,0.191
2024-12-04,119,3,1승,기타,147,835,0.176,97,572,0.17
2024-12-04,119,3,1승,전체,3227,16440,0.196,995,6603,0.151
2024-12-04,119,4,위키드,CGV,788,7361,0.107,315,2710,0.116
2024-12-04,119,4,위키드,롯데시네마,600,4233,0.142,273,1672,0.163
2024-12-04,119,4,위키드,메가박스,406,3799,0.107,218,1555,0.14
2024-12-04,119,4,위키드,씨네Q,22,212,0.104,11,94,0.117
2024-12-04,119,4,위키드,기타,45,835,0.054,36,572,0.063
2024-12-04,119,4,위키드,전체,1861,16440,0.113,853,6603,0.129
2024-12-04,119,5,히든페이스,CGV,819,7361,0.111,306,2710,0.113
2024-12-04,119,5,히든페이스,롯데시네마,499,4233,0.118,217,1672,0.13
2024-12-04,119,5,히든페이스,메가박스,393,3799,0.103,169,1555,0.109
2024-12-04,119,5,히든페이스,씨네Q,27,212,0.127,12,94,0.128
2024-12-04,119,5,히든페이스,기타,31,835,0.037,26,572,0.045
2024-12-04,119,5,히든페이스,전체,1769,16440,0.108,730,6603,0.111
2024-12-05,120,1,모아나 2,CGV,1575,7280,0.216,431,2770,0.156
2024-12-05,120,1,모아나 2,롯데시네마,1059,4226,0.251,329,1668,0.197
2024-12-05,120,1,모아나 2,메가박스,891,3759,0.237,289,1547,0.187
2024-12-05,120,1,모아나 2,씨네Q,63,215,0.293,22,91,0.242
2024-12-05,120,1,모아나 2,기타,200,859,0.233,102,573,0.178
2024-12-05,120,1,모아나 2,전체,3788,16339,0.232,1173,6649,0.176
2024-12-05,120,2,소방관,CGV,1435,7280,0.197,419,2770,0.151
2024-12-05,120,2,소방관,롯데시네마,837,4226,0.198,244,1668,0.146
2024-12-05,120,2,소방관,메가박스,929,3759,0.247,256,1547,0.165
2024-12-05,120,2,소방관,씨네Q,52,215,0.242,19,91,0.209
2024-12-05,120,2,소방관,기타,182,859,0.212,98,573,0.171
2024-12-05,120,2,소방관,전체,3435,16339,0.21,1036,6649,0.156
2024-12-05,120,3,1승,CGV,1379,7280,0.189,398,2770,0.144
2024-12-05,120,3,1승,롯데시네마,767,4226,0.181,247,1668,0.148
2024-12-05,120,3,1승,메가박스,704,3759,0.187,221,1547,0.143
2024-12-05,120,3,1승,씨네Q,31,215,0.144,13,91,0.143
2024-12-05,120,3,1승,기타,155,859,0.18,99,573,0.173
2024-12-05,120,3,1승,전체,3036,16339,0.186,978,6649,0.147
2024-12-05,120,4,위키드,CGV,782,7280,0.107,327,2770,0.118
2024-12-05,120,4,위키드,롯데시네마,628,4226,0.149,278,1668,0.167
2024-12-05,120,4,위키드,메가박스,412,3759,0.11,209,1547,0.135
2024-12-05,120,4,위키드,씨네Q,27,215,0.126,12,91,0.132
2024-12-05,120,4,위키드,기타,48,859,0.056,38,573,0.066
2024-12-05,120,4,위키드,전체,1897,16339,0.116,864,6649,0.13
2024-12-05,120,5,히든페이스,CGV,809,7280,0.111,304,2770,0.11
2024-12-05,120,5,히든페이스,롯데시네마,509,4226,0.12,218,1668,0.131
2024-12-05,120,5,히든페이스,메가박스,391,3759,0.104,164,1547,0.106
2024-12-05,120,5,히든페이스,씨네Q,26,215,0.121,10,91,0.11
2024-12-05,120,5,히든페이스,기타,28,859,0.033,21,573,0.037
2024-12-05,120,5,히든페이스,전체,1763,16339,0.108,717,6649,0.108
2024-12-06,121,1,모아나 2,CGV,1765,7493,0.236,467,2758,0.169
2024-12-06,121,1,모아나 2,롯데시네마,1198,4577,0.262,344,1756,0.196
2024-12-06,121,1,모아나 2,메가박스,1003,3962,0.253,303,1580,0.192
2024-12-06,121,1,모아나 2,씨네Q,63,231,0.273,22,88,0.25
2024-12-06,121,1,모아나 2,기타,232,898,0.258,119,608,0.196
2024-12-06,121,1,모아나 2,전체,4261,17161,0.248,1255,6790,0.185
2024-12-06,121,2,소방관,CGV,1690,7493,0.226,479,2758,0.174
2024-12-06,121,2,소방관,롯데시네마,987,4577,0.216,318,1756,0.181
2024-12-06,121,2,소방관,메가박스,970,3962,0.245,262,1580,0.166
2024-12-06,121,2,소방관,씨네Q,64,231,0.277,17,88,0.193
2024-12-06,121,2,소방관,기타,205,898,0.228,112,608,0.184
2024-12-06,121,2,소방관,전체,3916,17161,0.228,1188,6790,0.175
2024-12-06,121,3,1승,CGV,1195,7493,0.159,325,2758,0.118
2024-12-06,121,3,1승,롯데시네마,777,4577,0.17,238,1756,0.136
2024-12-06,121,3,1승,메가박스,685,3962,0.173,201,1580,0.127
2024-12-06,121,3,1승,씨네Q,27,231,0.117,11,88,0.125
2024-12-06,121,3,1승,기타,146,898,0.163,101,608,0.166
2024-12-06,121,3,1승,전체,2830,17161,0.165,876,6790,0.129
2024-12-06,121,4,위키드,CGV,823,7493,0.11,329,2758,0.119
2024-12-06,121,4,위키드,롯데시네마,657,4577,0.144,278,1756,0.158
2024-12-06,121,4,위키드,메가박스,445,3962,0.112,206,1580,0.13
2024-12-06,121,4,위키드,씨네Q,33,231,0.143,15,88,0.17
2024-12-06,121,4,위키드,기타,50,898,0.056,42,608,0.069
2024-12-06,121,4,위키드,전체,2008,17161,0.117,870,6790,0.128
2024-12-06,121,5,히든페이스,CGV,819,7493,0.109,316,2758,0.115
2024-12-06,121,5,히든페이스,롯데시네마,531,4577,0.116,223,1756,0.127
2024-12-06,121,5,히든페이스,메가박스,397,3962,0.1,174,1580,0.11
2024-12-06,121,5,히든페이스,씨네Q,30,231,0.13,10,88,0.114
2024-12-06,121,5,히든페이스,기타,27,898,0.03,22,608,0.036
2024-12-06,121,5,히든페이스,전체,1804,17161,0.105,745,6790,0.11
2024-12-07,122,1,모아나 2,CGV,2822,8115,0.348,658,2927,0.225
2024-12-07,122,1,모아나 2,롯데시네마,1952,5140,0.38,481,1877,0.256
2024-12-07,122,1,모아나 2,메가박스,1596,4504,0.354,408,1721,0.237
2024-12-07,122,1,모아나 2,씨네Q,117,301,0.389,29,112,0.259
2024-12-07,122,1,모아나 2,기타,290,1008,0.288,119,617,0.193
2024-12-07,122,1,모아나 2,전체,6777,19068,0.355,1695,7254,0.234
2024-12-07,122,2,소방관,CGV,1720,8115,0.212,516,2927,0.176
2024-12-07,122,2,소방관,롯데시네마,1153,5140,0.224,395,1877,0.21
2024-12-07,122,2,소방관,메가박스,1065,4504,0.236,320,1721,0.186
2024-12-07,122,2,소방관,씨네Q,71,301,0.236,22,112,0.196
2024-12-07,122,2,소방관,기타,242,1008,0.24,124,617,0.201
2024-12-07,122,2,소방관,전체,4251,19068,0.223,1377,7254,0.19
2024-12-07,122,3,1승,CGV,1005,8115,0.124,286,2927,0.098
2024-12-07,122,3,1승,롯데시네마,565,5140,0.11,224,1877,0.119
2024-12-07,122,3,1승,메가박스,615,4504,0.137,182,1721,0.106
2024-12-07,122,3,1승,씨네Q,27,301,0.09,13,112,0.116
2024-12-07,122,3,1승,기타,166,1008,0.165,107,617,0.173
2024-12-07,122,3,1승,전체,2378,19068,0.125,812,7254,0.112
2024-12-07,122,4,위키드,CGV,825,8115,0.102,347,2927,0.119
2024-12-07,122,4,위키드,롯데시네마,737,5140,0.143,299,1877,0.159
2024-12-07,122,4,위키드,메가박스,449,4504,0.1,222,1721,0.129
2024-12-07,122,4,위키드,씨네Q,37,301,0.123,16,112,0.143
2024-12-07,122,4,위키드,기타,58,1008,0.058,49,617,0.079
2024-12-07,122,4,위키드,전체,2106,19068,0.11,933,7254,0.129
2024-12-07,122,5,히든페이스,CGV,605,8115,0.075,293,2927,0.1
2024-12-07,122,5,히든페이스,롯데시네마,419,5140,0.082,206,1877,0.11
2024-12-07,122,5,히든페이스,메가박스,336,4504,0.075,168,1721,0.098
2024-12-07,122,5,히든페이스,씨네Q,28,301,0.093,11,112,0.098
2024-12-07,122,5,히든페이스,기타,33,1008,0.033,28,617,0.045
2024-12-07,122,5,히든페이스,전체,1421,19068,0.075,706,7254,0.097
2024-12-08,123,1,모아나 2,CGV,2699,7859,0.343,637,2829,0.225
2024-12-08,123,1,모아나 2,롯데시네마,1842,4941,0.373,463,1815,0.255
2024-12-08,123,1,모아나 2,메가박스,1518,4396,0.345,411,1774,0.232
2024-12-08,123,1,모아나 2,씨네Q,108,290,0.372,27,112,0.241
2024-12-08,123,1,모아나 2,기타,287,1018,0.282,118,633,0.186
2024-12-08,123,1,모아나 2,전체,6454,18504,0.349,1656,7163,0.231
2024-12-08,123,2,소방관,CGV,1788,7859,0.228,532,2829,0.188
2024-12-08,123,2,소방관,롯데시네마,1164,4941,0.236,393,1815,0.217
2024-12-08,123,2,소방관,메가박스,1092,4396,0.248,338,1774,0.191
2024-12-08,123,2,소방관,씨네Q,71,290,0.245,23,112,0.205
2024-12-08,123,2,소방관,기타,242,1018,0.238,128,633,0.202
2024-12-08,123,2,소방관,전체,4357,18504,0.235,1414,7163,0.197
2024-12-08,123,3,1승,CGV,939,7859,0.119,275,2829,0.097
2024-12-08,123,3,1승,롯데시네마,531,4941,0.107,214,1815,0.118
2024-12-08,123,3,1승,메가박스,558,4396,0.127,194,1774,0.109
2024-12-08,123,3,1승,씨네Q,25,290,0.086,14,112,0.125
2024-12-08,123,3,1승,기타,170,1018,0.167,104,633,0.164
2024-12-08,123,3,1승,전체,2223,18504,0.12,801,7163,0.112
2024-12-08,123,4,위키드,CGV,818,7859,0.104,344,2829,0.122
2024-12-08,123,4,위키드,롯데시네마,695,4941,0.141,287,1815,0.158
2024-12-08,123,4,위키드,메가박스,445,4396,0.101,233,1774,0.131
2024-12-08,123,4,위키드,씨네Q,38,290,0.131,16,112,0.143
2024-12-08,123,4,위키드,기타,60,1018,0.059,52,633,0.082
2024-12-08,123,4,위키드,전체,2056,18504,0.111,932,7163,0.13
2024-12-08,123,5,히든페이스,CGV,580,7859,0.074,273,2829,0.097
2024-12-08,123,5,히든페이스,롯데시네마,401,4941,0.081,199,1815,0.11
2024-12-08,123,5,히든페이스,메가박스,326,4396,0.074,162,1774,0.091
2024-12-08,123,5,히든페이스,씨네Q,29,290,0.1,13,112,0.116
2024-12-08,123,5,히든페이스,기타,30,1018,0.029,26,633,0.041
2024-12-08,123,5,히든페이스,전체,1366,18504,0.074,673,7163,0.094
2024-12-09,124,1,소방관,CGV,1876,6829,0.275,470,2536,0.185
2024-12-09,124,1,소방관,롯데시네마,1035,3990,0.259,332,1660,0.2
2024-12-09,124,1,소방관,메가박스,1088,3562,0.305,292,1476,0.198
2024-12-09,124,1,소방관,씨네Q,59,171,0.345,19,79,0.241
2024-12-09,124,1,소방관,기타,135,542,0.249,70,379,0.185
2024-12-09,124,1,소방관,전체,4193,15094,0.278,1183,6130,0.193
2024-12-09,124,2,모아나 2,CGV,1445,6829,0.212,398,2536,0.157
2024-12-09,124,2,모아나 2,롯데시네마,998,3990,0.25,321,1660,0.193
2024-12-09,124,2,모아나 2,메가박스,829,3562,0.233,281,1476,0.19
2024-12-09,124,2,모아나 2,씨네Q,41,171,0.24,17,79,0.215
2024-12-09,124,2,모아나 2,기타,107,542,0.197,60,379,0.158
2024-12-09,124,2,모아나 2,전체,3420,15094,0.227,1077,6130,0.176
2024-12-09,124,3,1승,CGV,954,6829,0.14,311,2536,0.123
2024-12-09,124,3,1승,롯데시네마,526,3990,0.132,196,1660,0.118
2024-12-09,124,3,1승,메가박스,466,3562,0.131,168,1476,0.114
2024-12-09,124,3,1승,씨네Q,17,171,0.099,11,79,0.139
2024-12-09,124,3,1승,기타,81,542,0.149,61,379,0.161
2024-12-09,124,3,1승,전체,2044,15094,0.135,747,6130,0.122
2024-12-09,124,4,위키드,CGV,810,6829,0.119,327,2536,0.129
2024-12-09,124,4,위키드,롯데시네마,601,3990,0.151,281,1660,0.169
2024-12-09,124,4,위키드,메가박스,427,3562,0.12,218,1476,0.148
2024-12-09,124,4,위키드,씨네Q,23,171,0.135,11,79,0.139
2024-12-09,124,4,위키드,기타,32,542,0.059,26,379,0.069
2024-12-09,124,4,위키드,전체,1893,15094,0.125,863,6130,0.141
2024-12-09,124,5,히든페이스,CGV,736,6829,0.108,280,2536,0.11
2024-12-09,124,5,히든페이스,롯데시네마,452,3990,0.113,212,1660,0.128
2024-12-09,124,5,히든페이스,메가박스,370,3562,0.104,157,1476,0.106
2024-12-09,124,5,히든페이스,씨네Q,19,171,0.111,9,79,0.114
2024-12-09,124,5,히든페이스,기타,19,542,0.035,14,379,0.037
2024-12-09,124,5,히든페이스,전체,1596,15094,0.106,672,6130,0.11
2024-12-10,125,1,소방관,CGV,1899,6856,0.277,491,2578,0.19
2024-12-10,125,1,소방관,롯데시네마,1141,4007,0.285,392,1728,0.227
2024-12-10,125,1,소방관,메가박스,1114,3626,0.307,308,1531,0.201
2024-12-10,125,1,소방관,씨네Q,66,190,0.347,23,91,0.253
2024-12-10,125,1,소방관,기타,170,670,0.254,89,472,0.189
2024-12-10,125,1,소방관,전체,4390,15349,0.286,1303,6400,0.204
2024-12-10,125,2,모아나 2,CGV,1406,6856,0.205,398,2578,0.154
